timestamp,dayOfWeek,isHoliday,zoneId,hallId,hallName,eventId,isEvent,hallCapacity,currentOccupancy,threshold,isOvercrowded,occupancyRatio,crowdDensityClass,inflowCount,outflowCount,flowCongestionIndex,isQueue,queueLengthClass,recommendedAction,hourOfDay,dayOfYear,outdoorTempC,humidityPct,indoorTempC,tempComfortScore,humidityComfortScore,crowdComfortPenalty,comfortIndex,comfortStatus,hvacEnergyKWh,carbonKgCO2,energyEfficiencyScore,sustainabilityStatus,venueRole,xCoord,yCoord
2025-12-24 06:30:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,62,280,0,0.177,low,50,0,0.424,0,0,none,6,358,24.0,60.5,27.8,69.6,79.0,7.1,57.6,acceptable,7.0,2.94,79.6,green,mainStage,55,80
2025-12-24 06:45:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,32,280,0,0.091,low,0,30,0.064,0,0,none,6,358,25.7,39.8,27.3,73.6,79.6,3.6,60.3,acceptable,6.06,2.55,82.3,green,mainStage,55,80
2025-12-24 07:00:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,43,280,0,0.123,low,11,0,0.152,0,0,none,7,358,28.4,55.7,29.0,60.0,88.6,4.9,57.0,acceptable,6.94,2.91,79.8,green,mainStage,55,80
2025-12-24 07:15:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,17,280,0,0.049,low,0,26,0.034,0,0,none,7,358,33.0,53.6,29.0,60.0,92.8,2.0,59.1,acceptable,13.46,5.65,60.7,amber,mainStage,55,80
2025-12-24 07:30:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,75,280,0,0.214,low,58,0,0.45,0,0,none,7,358,33.5,53.9,29.0,60.0,92.2,8.6,57.6,acceptable,6.57,2.76,80.8,green,mainStage,55,80
2025-12-24 07:45:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,77,280,0,0.22,low,2,0,0.166,0,0,none,7,358,33.0,59.7,29.0,60.0,80.6,8.8,53.4,acceptable,13.38,5.62,61.0,amber,mainStage,55,80
2025-12-24 08:00:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,1,280,0,0.003,low,0,76,0.002,0,0,none,8,358,27.5,47.7,28.3,65.6,95.4,0.1,62.9,acceptable,16.16,6.79,52.9,amber,mainStage,55,80
2025-12-24 08:15:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,9,280,0,0.026,low,8,0,0.066,0,0,none,8,358,36.2,61.1,29.0,60.0,77.8,1.0,54.0,acceptable,10.42,4.38,69.6,amber,mainStage,55,80
2025-12-24 08:30:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,12,280,0,0.034,low,3,0,0.042,0,0,none,8,358,29.2,61.9,29.0,60.0,76.2,1.4,53.4,acceptable,22.72,9.54,33.7,red,mainStage,55,80
2025-12-24 08:45:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,65,280,0,0.186,low,53,0,0.43,0,0,none,8,358,22.3,60.1,26.2,82.4,79.8,7.4,63.5,acceptable,12.26,5.15,64.2,amber,mainStage,55,80
2025-12-24 09:00:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,20,280,0,0.057,low,0,45,0.04,0,0,none,9,358,22.3,54.7,26.2,82.4,90.6,2.3,68.3,acceptable,6.46,2.71,81.2,green,mainStage,55,80
2025-12-24 09:15:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,103,280,0,0.294,medium,83,0,0.506,0,0,none,9,358,29.2,64.6,29.0,60.0,70.8,11.8,49.4,acceptable,21.6,9.07,37.0,red,mainStage,55,80
2025-12-24 09:30:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,25,280,0,0.071,low,0,78,0.05,0,0,none,9,358,36.2,58.5,29.0,60.0,83.0,2.8,55.5,acceptable,8.31,3.49,75.8,green,mainStage,55,80
2025-12-24 09:45:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,92,280,0,0.263,medium,67,0,0.484,0,0,none,9,358,25.7,41.3,29.0,60.0,82.6,10.5,53.8,acceptable,4.47,1.88,87.0,green,mainStage,55,80
2025-12-24 10:00:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,154,280,0,0.44,medium,62,0,0.608,0,0,none,10,358,27.7,65.0,28.9,60.8,70.0,17.6,48.3,acceptable,3.19,1.34,90.7,green,mainStage,55,80
2025-12-24 10:15:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,29,280,0,0.083,low,0,125,0.058,0,0,none,10,358,33.0,57.5,29.0,60.0,85.0,3.3,56.1,acceptable,14.86,6.24,56.7,amber,mainStage,55,80
2025-12-24 10:30:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,18,280,0,0.051,low,0,11,0.036,0,0,none,10,358,27.5,45.1,29.0,60.0,90.2,2.0,58.2,acceptable,15.03,6.31,56.2,amber,mainStage,55,80
2025-12-24 10:45:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,12,280,0,0.034,low,0,6,0.024,0,0,none,10,358,24.3,53.0,28.3,65.6,94.0,1.4,62.1,acceptable,4.81,2.02,86.0,green,mainStage,55,80
2025-12-24 11:00:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,2,280,0,0.006,low,0,10,0.004,0,0,none,11,358,24.8,65.0,27.7,70.4,70.0,0.2,56.1,acceptable,8.33,3.5,75.7,green,mainStage,55,80
2025-12-24 11:15:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,19,280,0,0.054,low,17,0,0.14,0,0,none,11,358,26.4,42.5,29.0,60.0,85.0,2.2,56.3,acceptable,2.18,0.92,93.6,green,mainStage,55,80
2025-12-24 11:30:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,34,280,0,0.097,low,15,0,0.158,0,0,none,11,358,28.4,51.5,29.0,60.0,97.0,3.9,60.2,acceptable,7.96,3.34,76.8,green,mainStage,55,80
2025-12-24 11:45:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,110,280,0,0.314,medium,76,0,0.52,0,0,none,11,358,36.0,63.5,29.0,60.0,73.0,12.6,50.0,acceptable,6.74,2.83,80.3,green,mainStage,55,80
2025-12-24 12:00:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,40,280,0,0.114,low,0,70,0.08,0,0,none,12,358,35.5,61.4,29.0,60.0,77.2,4.6,53.1,acceptable,4.85,2.04,85.9,green,mainStage,55,80
2025-12-24 12:15:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,60,280,0,0.171,low,20,0,0.24,0,0,none,12,358,26.9,64.0,29.0,60.0,72.0,6.8,50.8,acceptable,20.39,8.56,40.5,red,mainStage,55,80
2025-12-24 12:30:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,37,280,0,0.106,low,0,23,0.074,0,0,none,12,358,21.9,52.6,22.1,84.8,94.8,4.2,70.5,acceptable,10.43,4.38,69.6,amber,mainStage,55,80
2025-12-24 12:45:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,37,280,0,0.106,low,0,0,0.074,0,0,none,12,358,27.0,61.1,28.8,61.6,77.8,4.2,54.1,acceptable,7.23,3.04,78.9,green,mainStage,55,80
2025-12-24 13:00:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,52,280,0,0.149,low,15,0,0.194,0,0,none,13,358,24.3,49.2,28.7,62.4,98.4,6.0,61.3,acceptable,5.46,2.29,84.1,green,mainStage,55,80
2025-12-24 13:15:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,30,280,0,0.086,low,0,22,0.06,0,0,none,13,358,36.2,54.5,29.0,60.0,91.0,3.4,58.2,acceptable,13.26,5.57,61.3,amber,mainStage,55,80
2025-12-24 13:30:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,51,280,0,0.146,low,21,0,0.228,0,0,none,13,358,21.9,40.4,24.1,99.2,80.8,5.8,71.8,acceptable,4.64,1.95,86.5,green,mainStage,55,80
2025-12-24 13:45:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,64,280,0,0.183,low,13,0,0.206,0,0,none,13,358,33.0,55.5,29.0,60.0,89.0,7.3,56.7,acceptable,11.36,4.77,66.9,amber,mainStage,55,80
2025-12-24 14:00:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,138,280,0,0.394,medium,74,0,0.576,0,0,none,14,358,27.0,62.1,28.2,66.4,75.8,15.8,53.3,acceptable,8.65,3.63,74.8,amber,mainStage,55,80
2025-12-24 14:15:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,8,280,0,0.023,low,0,130,0.016,0,0,none,14,358,25.7,35.9,27.2,74.4,71.8,0.9,58.4,acceptable,6.69,2.81,80.5,green,mainStage,55,80
2025-12-24 14:30:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,64,280,0,0.183,low,56,0,0.428,0,0,none,14,358,24.0,61.4,26.3,81.6,77.2,7.3,62.3,acceptable,3.64,1.53,89.4,green,mainStage,55,80
2025-12-24 14:45:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,37,280,0,0.106,low,0,27,0.074,0,0,none,14,358,26.4,43.9,27.9,68.8,87.8,4.2,60.8,acceptable,3.08,1.29,91.0,green,mainStage,55,80
2025-12-24 15:00:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,48,280,0,0.137,low,11,0,0.162,0,0,none,15,358,24.3,53.4,26.5,80.0,93.2,5.5,67.5,acceptable,5.5,2.31,84.0,green,mainStage,55,80
2025-12-24 15:15:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,11,280,0,0.031,low,0,37,0.022,0,0,none,15,358,27.0,61.6,29.0,60.0,76.8,1.2,53.6,acceptable,7.34,3.08,78.6,green,mainStage,55,80
2025-12-24 15:30:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,135,280,0,0.386,medium,124,0,0.57,0,0,none,15,358,27.0,65.0,29.0,60.0,70.0,15.4,48.4,acceptable,8.7,3.65,74.6,amber,mainStage,55,80
2025-12-24 15:45:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,23,280,0,0.066,low,0,112,0.046,0,0,none,15,358,27.7,65.0,29.0,60.0,70.0,2.6,51.0,acceptable,3.56,1.5,89.6,green,mainStage,55,80
2025-12-24 16:00:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,30,280,0,0.086,low,7,0,0.102,0,0,none,16,358,24.0,61.9,27.3,73.6,76.2,3.4,59.1,acceptable,6.33,2.66,81.5,green,mainStage,55,80
2025-12-24 16:15:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,41,280,0,0.117,low,11,0,0.148,0,0,none,16,358,33.5,50.7,29.0,60.0,98.6,4.7,60.6,acceptable,7.52,3.16,78.1,green,mainStage,55,80
2025-12-24 16:30:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,180,280,0,0.514,medium,139,0,0.66,0,0,none,16,358,27.5,47.6,29.0,60.0,95.2,20.6,56.2,acceptable,10.11,4.25,70.5,amber,mainStage,55,80
2025-12-24 16:45:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,22,280,0,0.063,low,0,158,0.044,0,0,none,16,358,27.7,65.0,29.0,60.0,70.0,2.5,51.0,acceptable,8.59,3.61,74.9,amber,mainStage,55,80
2025-12-24 17:00:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,36,280,0,0.103,low,14,0,0.156,0,0,none,17,358,36.2,64.9,29.0,60.0,70.2,4.1,50.7,acceptable,15.17,6.37,55.8,amber,mainStage,55,80
2025-12-24 17:15:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,62,280,0,0.177,low,26,0,0.28,0,0,none,17,358,27.0,51.3,29.0,60.0,97.4,7.1,59.7,acceptable,11.05,4.64,67.8,amber,mainStage,55,80
2025-12-24 17:30:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,41,280,0,0.117,low,0,21,0.082,0,0,none,17,358,24.0,53.8,27.0,76.0,92.4,4.7,65.6,acceptable,8.3,3.49,75.8,green,mainStage,55,80
2025-12-24 17:45:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,71,280,0,0.203,low,30,0,0.322,0,0,none,17,358,35.5,50.4,29.0,60.0,99.2,8.1,60.1,acceptable,8.66,3.64,74.7,amber,mainStage,55,80
2025-12-24 18:00:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,46,280,0,0.131,low,0,25,0.092,0,0,none,18,358,24.8,56.6,25.9,84.8,86.8,5.2,67.5,acceptable,5.64,2.37,83.6,green,mainStage,55,80
2025-12-24 18:15:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,26,280,0,0.074,low,0,20,0.052,0,0,none,18,358,36.2,55.7,29.0,60.0,88.6,3.0,57.4,acceptable,8.72,3.66,74.6,amber,mainStage,55,80
2025-12-24 18:30:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,2,280,0,0.006,low,0,24,0.004,0,0,none,18,358,29.2,65.0,29.0,60.0,70.0,0.2,51.5,acceptable,21.09,8.86,38.5,red,mainStage,55,80
2025-12-24 18:45:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,40,280,0,0.114,low,38,0,0.308,0,0,none,18,358,36.2,65.0,29.0,60.0,70.0,4.6,50.6,acceptable,14.43,6.06,57.9,amber,mainStage,55,80
2025-12-24 19:00:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,97,280,0,0.277,medium,57,0,0.494,0,0,none,19,358,27.7,65.0,29.0,60.0,70.0,11.1,49.3,acceptable,6.66,2.8,80.6,green,mainStage,55,80
2025-12-24 19:15:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,40,280,0,0.114,low,0,57,0.08,0,0,none,19,358,26.4,49.8,29.0,60.0,99.6,4.6,60.9,acceptable,5.19,2.18,84.9,green,mainStage,55,80
2025-12-24 19:30:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,82,280,0,0.234,low,42,0,0.416,0,0,none,19,358,25.2,43.8,28.4,64.8,87.6,9.4,57.9,acceptable,8.25,3.46,75.9,green,mainStage,55,80
2025-12-24 19:45:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,67,280,0,0.191,low,0,15,0.134,0,0,none,19,358,35.5,55.4,29.0,60.0,89.2,7.6,56.7,acceptable,8.37,3.52,75.6,green,mainStage,55,80
2025-12-24 20:00:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,90,280,0,0.257,medium,23,0,0.318,0,0,none,20,358,22.3,56.7,25.5,88.0,86.6,10.3,67.9,acceptable,9.54,4.01,72.2,amber,mainStage,55,80
2025-12-24 20:15:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,82,280,0,0.234,low,0,8,0.164,0,0,none,20,358,29.2,65.0,29.0,60.0,70.0,9.4,49.6,acceptable,28.88,12.13,15.8,red,mainStage,55,80
2025-12-24 20:30:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,32,280,0,0.091,low,0,50,0.064,0,0,none,20,358,26.4,43.9,29.0,60.0,87.8,3.6,57.0,acceptable,4.46,1.87,87.0,green,mainStage,55,80
2025-12-24 20:45:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,5,280,0,0.014,low,0,27,0.01,0,0,none,20,358,24.3,50.6,26.3,81.6,98.8,0.6,71.2,acceptable,5.73,2.41,83.3,green,mainStage,55,80
2025-12-24 21:00:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,22,280,0,0.063,low,17,0,0.146,0,0,none,21,358,24.0,65.0,25.9,84.8,70.0,2.5,62.2,acceptable,4.79,2.01,86.0,green,mainStage,55,80
2025-12-24 21:15:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,79,280,0,0.226,low,57,0,0.458,0,0,none,21,358,24.0,62.1,28.2,66.4,75.8,9.0,54.6,acceptable,5.39,2.26,84.3,green,mainStage,55,80
2025-12-24 21:30:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,55,280,0,0.157,low,0,24,0.11,0,0,none,21,358,27.0,61.6,29.0,60.0,76.8,6.3,52.6,acceptable,7.22,3.03,78.9,green,mainStage,55,80
2025-12-24 21:45:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,29,280,0,0.083,low,0,26,0.058,0,0,none,21,358,35.5,65.0,29.0,60.0,70.0,3.3,50.8,acceptable,7.62,3.2,77.8,green,mainStage,55,80
2025-12-24 22:00:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,29,280,0,0.083,low,0,0,0.058,0,0,none,22,358,36.2,56.3,29.0,60.0,87.4,3.3,56.9,acceptable,12.72,5.34,62.9,amber,mainStage,55,80
2025-12-24 22:15:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,58,280,0,0.166,low,29,0,0.29,0,0,none,22,358,24.8,65.0,29.0,60.0,70.0,6.6,50.2,acceptable,8.39,3.52,75.5,green,mainStage,55,80
2025-12-24 22:30:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,38,280,0,0.109,low,0,20,0.076,0,0,none,22,358,36.2,57.9,29.0,60.0,84.2,4.4,55.6,acceptable,13.32,5.59,61.2,amber,mainStage,55,80
2025-12-24 22:45:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,6,280,0,0.017,low,0,32,0.012,0,0,none,22,358,26.9,58.3,29.0,60.0,83.4,0.7,56.1,acceptable,26.11,10.97,23.8,red,mainStage,55,80
2025-12-24 23:00:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,40,280,0,0.114,low,34,0,0.284,0,0,none,23,358,24.8,59.5,29.0,60.0,81.0,4.6,54.4,acceptable,7.92,3.33,76.9,green,mainStage,55,80
2025-12-24 23:15:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,72,280,0,0.206,low,32,0,0.336,0,0,none,23,358,27.5,48.3,29.0,60.0,96.6,8.2,59.2,acceptable,7.27,3.05,78.8,green,mainStage,55,80
2025-12-24 23:30:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,26,280,0,0.074,low,0,46,0.052,0,0,none,23,358,29.2,65.0,29.0,60.0,70.0,3.0,50.9,acceptable,26.76,11.24,22.0,red,mainStage,55,80
2025-12-24 23:45:00,Wednesday,False,zoneB,HZB01,EastHall1,,False,350,3,280,0,0.009,low,0,23,0.006,0,0,none,23,358,27.7,65.0,29.0,60.0,70.0,0.4,51.4,acceptable,7.9,3.32,77.0,green,mainStage,55,80
2025-12-25 00:00:00,Thursday,False,zoneB,HZB01,EastHall1,,False,350,40,280,0,0.114,low,37,0,0.302,0,0,none,0,359,36.2,60.1,29.0,60.0,79.8,4.6,54.0,acceptable,9.06,3.81,73.6,amber,mainStage,55,80
2025-12-25 00:15:00,Thursday,False,zoneB,HZB01,EastHall1,,False,350,11,280,0,0.031,low,0,29,0.022,0,0,none,0,359,26.4,35.0,26.1,83.2,70.0,1.2,61.7,acceptable,2.71,1.14,92.1,green,mainStage,55,80
2025-12-25 00:30:00,Thursday,False,zoneB,HZB01,EastHall1,,False,350,68,280,0,0.194,low,57,0,0.436,0,0,none,0,359,24.3,58.8,26.7,78.4,82.4,7.8,62.6,acceptable,6.05,2.54,82.4,green,mainStage,55,80
2025-12-25 00:45:00,Thursday,False,zoneB,HZB01,EastHall1,,False,350,24,280,0,0.069,low,0,44,0.048,0,0,none,0,359,29.2,64.3,29.0,60.0,71.4,2.8,51.4,acceptable,17.42,7.32,49.2,amber,mainStage,55,80
2025-12-25 01:00:00,Thursday,False,zoneB,HZB01,EastHall1,,False,350,96,280,0,0.274,medium,72,0,0.492,0,0,none,1,359,22.3,60.2,24.6,95.2,79.6,11.0,68.5,acceptable,8.16,3.43,76.2,green,mainStage,55,80
2025-12-25 01:15:00,Thursday,False,zoneB,HZB01,EastHall1,,False,350,30,280,0,0.086,low,0,66,0.06,0,0,none,1,359,33.5,50.0,29.0,60.0,100.0,3.4,61.3,acceptable,6.22,2.61,81.9,green,mainStage,55,80
2025-12-25 01:30:00,Thursday,False,zoneB,HZB01,EastHall1,,False,350,44,280,0,0.126,low,14,0,0.172,0,0,none,1,359,29.2,65.0,29.0,60.0,70.0,5.0,50.5,acceptable,30.22,12.69,11.9,red,mainStage,55,80
2025-12-25 01:45:00,Thursday,False,zoneB,HZB01,EastHall1,,False,350,59,280,0,0.169,low,15,0,0.208,0,0,none,1,359,36.2,52.4,29.0,60.0,95.2,6.8,59.0,acceptable,15.1,6.34,56.0,amber,mainStage,55,80
